Acc_X,Acc_Y,Acc_Z,Class
-2.062499,-0.171027,9.487002,7
-2.052448,-0.168869,9.489157,7
-2.053403,-0.164084,9.486763,7
-2.063567,-0.167652,9.490137,7
-2.068964,-0.170784,9.486044,7
-2.057476,-0.170263,9.483825,7
-2.055562,-0.166475,9.488678,7
-2.056385,-0.164605,9.489267,7
-2.05508,-0.162886,9.487242,7
-2.066396,-0.168958,9.488397,7
-2.075429,-0.176053,9.484848,7
-2.06226,-0.167651,9.485129,7
-2.052927,-0.16456,9.491315,7
-2.054425,-0.161994,9.487743,7
-2.060826,-0.167194,9.489876,7
-2.066612,-0.171786,9.487091,7
-2.075432,-0.17605,9.489397,7
-2.064439,-0.170481,9.486001,7
-2.056992,-0.167433,9.485086,7
-2.052902,-0.16504,9.492967,7
-2.051248,-0.16432,9.491549,7
-2.055731,-0.168303,9.484698,7
-2.069205,-0.176054,9.48509,7
-2.073755,-0.183478,9.486284,7
-2.062021,-0.168633,9.481016,7
-2.052687,-0.166127,9.489484,7
-2.051488,-0.163364,9.494664,7
-2.052685,-0.165477,9.489267,7
-2.065852,-0.172223,9.488439,7
-2.066832,-0.177446,9.483386,7
-2.059215,-0.166125,9.489267,7
-2.050292,-0.160732,9.486763,7
-2.050074,-0.165258,9.485565,7
-2.062021,-0.173178,9.487483,7
-2.069684,-0.171742,9.481255,7
-2.05421,-0.170263,9.490573,7
-2.050292,-0.16049,9.489637,7
-2.048549,-0.165694,9.485785,7
-2.054602,-0.169109,9.487482,7
-2.065308,-0.174616,9.486217,7
-2.068007,-0.174615,9.482454,7
-2.053121,-0.161774,9.488832,7
-2.049095,-0.160251,9.487002,7
-2.052685,-0.166564,9.488614,7
-2.062261,-0.166564,9.488613,7
-2.07088,-0.178926,9.48389,7
-2.059869,-0.171788,9.48339,7
-2.051488,-0.16624,9.485089,7
-2.048333,-0.163516,9.49079,7
-2.052205,-0.166476,9.487482,7
-2.068355,-0.173309,9.485565,7
-2.072318,-0.179404,9.485806,7
-2.059866,-0.170481,9.486872,7
-2.052448,-0.165039,9.488919,7
-2.051816,-0.161123,9.488833,7
-2.05867,-0.168153,9.489878,7
-2.069228,-0.176575,9.488832,7
-2.069205,-0.174617,9.486287,7
-2.05225,-0.163737,9.487308,7
-2.053163,-0.160013,9.4882,7
-2.053642,-0.162888,9.493948,7
-2.060737,-0.169829,9.488832,7
-2.067767,-0.171504,9.486284,7
-2.058562,-0.168302,9.491444,7
-2.052685,-0.164081,9.491312,7
-2.048551,-0.162211,9.48992,7
-2.057233,-0.172223,9.490835,7
-2.069922,-0.173897,9.48461,7
-2.070641,-0.177252,9.48365,7
-2.055321,-0.16983,9.48844,7
-2.047026,-0.161991,9.491663,7
-2.049814,-0.162885,9.488919,7
-2.049857,-0.167001,9.487522,7
-2.063458,-0.173416,9.483412,7
-2.071404,-0.177228,9.486654,7
-2.057951,-0.165518,9.490595,7
-2.048767,-0.162208,9.487744,7
-2.052207,-0.163843,9.487961,7
-2.057256,-0.172004,9.488397,7
-2.068724,-0.171745,9.486285,7
-2.064654,-0.168958,9.488178,7
-2.055078,-0.166956,9.48868,7
-2.047897,-0.162646,9.490573,7
-2.05101,-0.161926,9.492029,7
-2.064002,-0.169611,9.482517,7
-2.071599,-0.178448,9.486284,7
-2.063786,-0.173963,9.486439,7
-2.052928,-0.168629,9.490596,7
-2.051163,-0.168085,9.49079,7
-2.056517,-0.165518,9.490117,7
-2.073581,-0.17897,9.485566,7
-2.073273,-0.178926,9.484846,7
-2.057039,-0.168306,9.488832,7
-2.054862,-0.162863,9.489047,7
-2.056517,-0.171265,9.48772,7
-2.060081,-0.170264,9.484262,7
-2.073276,-0.177251,9.485327,7
-2.065961,-0.176576,9.48709,7
-2.060347,-0.164322,9.488678,7
-2.051727,-0.163603,9.492029,7
-2.059148,-0.166957,9.484129,7
-2.063786,-0.171134,9.486002,7
-2.068726,-0.176292,9.485327,7
-2.05704,-0.164821,9.487091,7
-2.049092,-0.165279,9.490115,7
-2.059627,-0.171027,9.487242,7
-2.066394,-0.17418,9.483608,7
-2.076148,-0.181082,9.485568,7
-2.064656,-0.171136,9.491446,7
-2.051967,-0.166714,9.488919,7
-2.05225,-0.165473,9.48818,7
-2.062259,-0.165279,9.492271,7
-2.07053,-0.176138,9.484696,7
-2.073036,-0.178448,9.488441,7
-2.061393,-0.163078,9.491446,7
-2.052446,-0.163844,9.489874,7
-2.055797,-0.166237,9.491791,7
-2.06988,-0.175921,9.48317,7
-2.073515,-0.182758,9.480298,7
-2.057907,-0.163517,9.488613,7
-2.052922,-0.1636,9.493467,7
-2.048331,-0.16591,9.492096,7
-2.05005,-0.164561,9.48844,7
-2.055298,-0.166129,9.485783,7
-2.066092,-0.174617,9.487722,7
-2.061608,-0.1707,9.486001,7
-2.047179,-0.164322,9.49323,7
-2.048331,-0.163078,9.492533,7
-2.052446,-0.16552,9.491312,7
-2.057255,-0.170482,9.486652,7
-2.061064,-0.174854,9.48868,7
-2.052207,-0.166476,9.485805,7
-2.048615,-0.164561,9.487004,7
-2.052446,-0.167912,9.489159,7
-2.060825,-0.170546,9.486044,7
-2.065851,-0.172462,9.487482,7
-2.052686,-0.166998,9.489701,7
-2.051491,-0.165518,9.487483,7
-2.047179,-0.169589,9.491551,7
-2.056998,-0.166716,9.486524,7
-2.067486,-0.176139,9.486874,7
-2.05867,-0.1727,9.491074,7
-2.052469,-0.168521,9.48905,7
-2.047418,-0.162645,9.490595,7
-2.047026,-0.16961,9.491879,7
-2.051967,-0.165041,9.484369,7
-2.053555,-0.165691,9.486218,7
-2.059628,-0.175577,9.487483,7
-2.075191,-0.187065,9.484131,7
-2.064438,-0.171136,9.479471,7
-2.052448,-0.16815,9.489157,7
-2.055951,-0.165477,9.492313,7
-2.062019,-0.174617,9.487482,7
-2.073797,-0.177447,9.48317,7
-2.069205,-0.173659,9.48245,7
-2.056602,-0.170697,9.486218,7
-2.048766,-0.162426,9.485348,7
-2.055315,-0.170547,9.490832,7
-2.065132,-0.175577,9.486525,7
-2.07532,-0.182452,9.481213,7
-2.066832,-0.175053,9.484694,7
-2.049574,-0.166716,9.486044,7
-2.046374,-0.161557,9.491444,7
-2.051968,-0.167912,9.491791,7
-2.060301,-0.172875,9.491446,7
-2.067529,-0.175574,9.48365,7
-2.061543,-0.172223,9.483889,7
-2.053165,-0.166956,9.489636,7
-2.046591,-0.166781,9.489047,7
-2.054124,-0.166956,9.490596,7
-2.068726,-0.177249,9.483652,7
-2.082941,-0.187675,9.483172,7
-2.073036,-0.180843,9.487961,7
-2.053557,-0.168087,9.491226,7
-2.050292,-0.162166,9.490355,7
-2.048375,-0.16552,9.491794,7
-2.05891,-0.172942,9.485326,7
-2.067486,-0.182889,9.481431,7
-2.070403,-0.18132,9.486525,7
-2.053988,-0.168304,9.488613,7
-2.047179,-0.165759,9.491074,7
-2.051163,-0.165692,9.486654,7
-2.056039,-0.161211,9.489878,7
-2.061393,-0.164823,9.486658,7
-2.075908,-0.174139,9.484133,7
-2.075756,-0.177664,9.483608,7
-2.061543,-0.163605,9.4882,7
-2.05747,-0.1559,9.491881,7
-2.053642,-0.161687,9.488919,7
-2.053553,-0.156552,9.490356,7
-2.057953,-0.161211,9.486285,7
-2.07075,-0.172659,9.486218,7
-2.068008,-0.167195,9.488202,7
-2.058191,-0.164801,9.48868,7
-2.054599,-0.159532,9.489878,7
-2.057037,-0.163953,9.490355,7
-2.065373,-0.165758,9.488202,7
-2.075908,-0.176292,9.482213,7
-2.060519,-0.161775,9.488177,7
-2.053642,-0.163127,9.490593,7
-2.054643,-0.162646,9.484912,7
-2.064416,-0.165038,9.48389,7
-2.071403,-0.171134,9.482955,7
-2.073035,-0.171507,9.484848,7
-2.063567,-0.162861,9.489048,7
-2.056038,-0.16073,9.489159,7
-2.053773,-0.160903,9.490137,7
-2.059149,-0.163123,9.487482,7
-2.074665,-0.17244,9.480122,7
-2.084767,-0.176532,9.48389,7
-2.071622,-0.170915,9.484476,7
-2.05843,-0.158815,9.491554,7
-2.055732,-0.161994,9.487091,7
-2.062259,-0.163362,9.491554,7
-2.056514,-0.163365,9.490596,7
-2.055319,-0.164323,9.483409,7
-2.067051,-0.169176,9.487741,7
-2.07926,-0.180122,9.486046,7
-2.063457,-0.171262,9.483411,7
-2.061301,-0.162164,9.48844,7
-2.056515,-0.163362,9.491793,7
-2.061172,-0.165692,9.484042,7
-2.074713,-0.175095,9.48437,7
-2.062479,-0.165039,9.486436,7
-2.052207,-0.162404,9.491313,7
-2.056385,-0.162864,9.488175,7
-2.059389,-0.16839,9.490114,7
-2.069007,-0.171352,9.48622,7
-2.073035,-0.175093,9.48317,7
-2.067265,-0.171134,9.488832,7
-2.0704,-0.179404,9.483653,7
-2.067531,-0.182756,9.483174,7
-2.065134,-0.182516,9.491074,7
-2.063785,-0.184846,9.486001,7
-2.067049,-0.182015,9.487524,7
-2.063695,-0.186826,9.485329,7
-2.055559,-0.18156,9.483652,7
-2.062915,-0.182888,9.484481,7
-2.071121,-0.18084,9.483652,7
-2.060586,-0.182518,9.482933,7
-2.052448,-0.165041,9.487721,7
-2.052685,-0.16839,9.49203,7
-2.061829,-0.171352,9.487743,7
-2.072318,-0.180603,9.486044,7
-2.072797,-0.179166,9.487961,7
-2.057691,-0.16765,9.485131,7
-2.052686,-0.169174,9.485351,7
-2.054599,-0.164082,9.489635,7
-2.06988,-0.173093,9.48709,7
-2.08094,-0.179166,9.481975,7
-2.069925,-0.175572,9.486284,7
-2.057037,-0.163082,9.489703,7
-2.047656,-0.158095,9.493231,7
-2.056822,-0.161994,9.489267,7
-2.065611,-0.165759,9.482933,7
-2.073515,-0.16528,9.480776,7
-2.056995,-0.157141,9.48844,7
-2.057907,-0.151328,9.486872,7
-2.054602,-0.156419,9.486046,7
-2.058128,-0.158947,9.485783,7
-2.067288,-0.166238,9.490117,7
-2.068137,-0.167872,9.48339,7
-2.059389,-0.162885,9.491554,7
-2.055299,-0.15568,9.487741,7
-2.058911,-0.153069,9.488678,7
-2.065961,-0.164168,9.485348,7
-2.077348,-0.176292,9.48006,7
-2.074474,-0.170787,9.484131,7
-2.059864,-0.163298,9.489266,7
-2.052209,-0.160254,9.489637,7
-2.061174,-0.167216,9.487092,7
-2.072557,-0.171024,9.483411,7
-2.069226,-0.169392,9.486001,7
-2.060585,-0.158815,9.489398,7
-2.05443,-0.157858,9.484695,7
-2.049814,-0.157857,9.487242,7
-2.059429,-0.163953,9.487744,7
-2.069205,-0.174136,9.485805,7
-2.071186,-0.170264,9.484695,7
-2.053886,-0.158575,9.488919,7
-2.052467,-0.156769,9.487743,7
-2.052446,-0.158098,9.49299,7
-2.058778,-0.164386,9.490134,7
-2.069922,-0.168633,9.489157,7
-2.074234,-0.1744,9.483389,7
-2.065372,-0.166237,9.484609,7
-2.056278,-0.159534,9.488439,7
-2.053993,-0.156333,9.492099,7
-2.060584,-0.166476,9.488919,7
-2.068354,-0.168522,9.486218,7
-2.068486,-0.171741,9.482692,7
-2.057691,-0.162209,9.491662,7
-2.057713,-0.158095,9.488919,7
-2.051489,-0.160728,9.487242,7
-2.049573,-0.155226,9.487963,7
-2.061389,-0.167433,9.4897,7
-2.069205,-0.170067,9.484846,7
-2.067265,-0.171134,9.489701,7
-2.059627,-0.162167,9.485326,7
-2.047897,-0.157857,9.486765,7
-2.051968,-0.165758,9.487482,7
-2.064656,-0.162645,9.482452,7
-2.07112,-0.172224,9.486524,7
-2.059212,-0.16308,9.484693,7
-2.055514,-0.159162,9.490137,7
-2.053645,-0.157617,9.491552,7
-2.056039,-0.159773,9.492271,7
-2.068245,-0.16528,9.48317,7
-2.064219,-0.169392,9.48709,7
-2.059866,-0.159535,9.488917,7
-2.050945,-0.157422,9.490139,7
-2.059146,-0.160251,9.486285,7
-2.072489,-0.176794,9.481867,7
-2.078063,-0.177489,9.485807,7
-2.058346,-0.159382,9.486872,7
-2.053336,-0.163517,9.489048,7
-2.050293,-0.163123,9.487242,7
-2.065524,-0.162865,9.483171,7
-2.077585,-0.175815,9.485567,7
-2.064656,-0.168739,9.486002,7
-2.053883,-0.165279,9.489398,7
-2.048767,-0.162209,9.486002,7
-2.05125,-0.16097,9.492749,7
-2.057254,-0.165039,9.485564,7
-2.066092,-0.168152,9.486046,7
-2.057691,-0.163297,9.486654,7
-2.052924,-0.158575,9.488919,7
-2.052687,-0.160036,9.486872,7
-2.059631,-0.166714,9.488678,7
-2.069226,-0.168959,9.489267,7
-2.085962,-0.178926,9.481257,7
-2.089688,-0.181363,9.47882,7
-2.071838,-0.161688,9.481257,7
-2.054209,-0.160688,9.486874,7
-2.053403,-0.163123,9.491313,7
-2.052905,-0.163732,9.484042,7
-2.053165,-0.158815,9.488919,7
-2.060952,-0.16308,9.485131,7
-2.06705,-0.166476,9.486046,7
-2.066614,-0.164606,9.488397,7
-2.056995,-0.158574,9.488202,7
-2.05312,-0.156769,9.482303,7
-2.051247,-0.161688,9.4882,7
-2.058999,-0.156333,9.487308,7
-2.065746,-0.165257,9.488831,7
-2.074472,-0.172461,9.481256,7
-2.069682,-0.170067,9.481737,7
-2.059433,-0.162865,9.487306,7
-2.053163,-0.154266,9.491791,7
-2.054425,-0.159163,9.488397,7
-2.058673,-0.164323,9.488678,7
-2.067921,-0.162645,9.484476,7
-2.076387,-0.167435,9.486046,7
-2.060956,-0.164605,9.48622,7
-2.051729,-0.157138,9.489398,7
-2.055951,-0.156117,9.488177,7
-2.062501,-0.165041,9.484129,7
-2.070751,-0.170699,9.486436,7
-2.061302,-0.158575,9.487482,7
-2.056603,-0.157639,9.487961,7
-2.053882,-0.158575,9.484846,7
-2.068485,-0.163362,9.487721,7
-2.073797,-0.166999,9.486218,7
-2.061064,-0.160728,9.486525,7
-2.054209,-0.154809,9.485348,7
-2.052205,-0.153545,9.491794,7
-2.058122,-0.156767,9.488614,7
-2.064177,-0.166475,9.489636,7
-2.064872,-0.166781,9.486001,7
-2.052687,-0.159776,9.487959,7
-2.051815,-0.156117,9.48622,7
-2.051489,-0.151393,9.490355,7
-2.067266,-0.160904,9.487527,7
-2.073035,-0.167914,9.486522,7
-2.058126,-0.158944,9.487525,7
-2.056515,-0.15331,9.489398,7
-2.057037,-0.158074,9.490136,7
-2.058191,-0.160011,9.489876,7
-2.0677,-0.166998,9.487091,7
-2.060825,-0.158099,9.487963,7
-2.055511,-0.153069,9.487743,7
-2.048137,-0.155225,9.490596,7
-2.056385,-0.155247,9.492097,7
-2.063219,-0.16528,9.4882,7
-2.067486,-0.166128,9.491443,7
-2.057233,-0.16073,9.490117,7
-2.053163,-0.154506,9.495382,7
-2.050944,-0.155028,9.490137,7
-2.050531,-0.157141,9.487002,7
-2.059651,-0.158074,9.487961,7
-2.067769,-0.161211,9.487002,7
-2.07271,-0.168306,9.485131,7
-2.071838,-0.164798,9.482452,7
-2.060518,-0.159163,9.486218,7
-2.053163,-0.155463,9.486524,7
-2.052034,-0.155247,9.482303,7
-2.057234,-0.156657,9.485565,7
-2.058777,-0.15764,9.486001,7
-2.072078,-0.16456,9.484848,7
-2.062041,-0.159381,9.484913,7
-2.056754,-0.152831,9.487482,7
-2.054862,-0.155029,9.487525,7
-2.061783,-0.155702,9.485326,7
-2.067268,-0.164386,9.487743,7
-2.0625,-0.159772,9.487483,7
-2.058126,-0.154158,9.489267,7
-2.059149,-0.159531,9.487242,7
-2.056168,-0.158291,9.487743,7
-2.068355,-0.162865,9.481867,7
-2.073035,-0.165996,9.481256,7
-2.064656,-0.16134,9.486654,7
-2.056035,-0.158096,9.488919,7
-2.055298,-0.153505,9.485131,7
-2.054363,-0.158096,9.487244,7
-2.062693,-0.158076,9.486871,7
-2.065852,-0.164801,9.486524,7
-2.056384,-0.163297,9.490355,7
-2.055557,-0.154031,9.487483,7
-2.055079,-0.15916,9.493621,7
-2.064415,-0.164322,9.485805,7
-2.064656,-0.168959,9.484913,7
-2.055798,-0.158098,9.486524,7
-2.060085,-0.160688,9.48709,7
-2.064656,-0.162883,9.486044,7
-2.068572,-0.167433,9.480778,7
-2.056278,-0.158575,9.486287,7
-2.056038,-0.156183,9.486525,7
-2.056755,-0.15666,9.487959,7
-2.060345,-0.162885,9.487244,7
-2.281876,0.228263,9.432675,7
-2.302161,0.221147,9.431218,7
-2.29058,0.231311,9.432675,7
-2.281572,0.23647,9.432175,7
-2.281222,0.235229,9.437246,7
-2.281808,0.229045,9.433131,7
-2.286663,0.228914,9.433981,7
-2.295696,0.224736,9.43481,7
-2.287316,0.22957,9.435288,7
-2.275824,0.238622,9.435766,7
-2.27578,0.243716,9.438335,7
-2.272231,0.243889,9.434331,7
-2.278828,0.238057,9.434417,7
-2.287556,0.232637,9.434807,7
-2.297108,0.224344,9.432895,7
-2.28875,0.232637,9.43409,7
-2.28144,0.236314,9.435505,7
-2.278459,0.240538,9.439837,7
-2.268598,0.245238,9.436377,7
-2.277978,0.239343,9.433133,7
-2.288404,0.231526,9.433109,7
-2.291623,0.22713,9.433612,7
-2.29363,0.22761,9.431805,7
-2.283966,0.237184,9.436725,7
-2.276217,0.238273,9.432677,7
-2.274626,0.241017,9.435048,7
-2.278175,0.238713,9.435288,7
-2.277022,0.241737,9.436246,7
-2.282749,0.241104,9.434634,7
-2.296173,0.232161,9.43457,7
-2.299069,0.222821,9.430283,7
-2.291147,0.233353,9.43409,7
-2.283485,0.241019,9.438879,7
-2.279263,0.240014,9.434852,7
-2.277739,0.240538,9.436727,7
-2.282964,0.243935,9.43507,7
-2.294019,0.229048,9.431936,7
-2.301682,0.227826,9.430716,7
-2.29426,0.235989,9.434568,7
-2.281876,0.240232,9.438334,7
-2.28085,0.241496,9.433612,7
-2.284705,0.238276,9.43703,7
-2.293779,0.234792,9.431696,7
-2.300484,0.227611,9.431456,7
-2.305751,0.221147,9.431218,7
-2.293407,0.236969,9.431586,7
-2.284444,0.238863,9.433612,7
-2.284922,0.238711,9.435724,7
-2.28181,0.24413,9.432895,7
-2.285578,0.240017,9.430933,7
-2.292342,0.229526,9.435765,7
-2.301897,0.232832,9.432241,7
-2.294739,0.227371,9.428583,7
-2.287097,0.238493,9.430935,7
-2.287797,0.239818,9.431458,7
-2.282747,0.237406,9.429414,7
-2.293785,0.236948,9.435289,7
-2.299723,0.230438,9.431151,7
-2.299286,0.228088,9.428343,7
-2.287316,0.236098,9.429844,7
-2.288992,0.234792,9.434809,7
-2.286665,0.235445,9.433111,7
-2.296414,0.227129,9.431694,7
-2.306952,0.224977,9.429303,7
-2.302878,0.228568,9.42547,7
-2.287317,0.239101,9.432175,7
-2.286879,0.235664,9.435505,7
-2.290668,0.238142,9.433851,7
-2.287534,0.240884,9.431591,7
-2.293782,0.236707,9.432892,7
-2.302335,0.223692,9.427017,7
-2.29881,0.227849,9.427391,7
-2.289928,0.238707,9.431369,7
-2.290428,0.237904,9.433612,7
-2.286664,0.232832,9.431806,7
-2.295694,0.235748,9.429543,7
-2.292102,0.234575,9.430496,7
-2.295696,0.237904,9.432175,7
-2.28971,0.236533,9.430932,7
-2.289711,0.236948,9.431458,7
-2.289951,0.235988,9.431935,7
-2.288033,0.237901,9.43481,7
-2.289276,0.238057,9.433547,7
-2.288034,0.238861,9.43385,7
-2.295585,0.231527,9.431586,7
-2.307906,0.229047,9.429782,7
-2.294932,0.233921,9.424623,7
-2.288754,0.237427,9.431456,7
-2.283617,0.240886,9.43224,7
-2.28588,0.237907,9.435768,7
-2.289493,0.230655,9.430938,7
-2.300725,0.227133,9.430977,7
-2.299765,0.231682,9.427386,7
-2.289494,0.234791,9.432677,7
-2.284924,0.236948,9.43385,7
-2.291233,0.236753,9.432023,7
-2.295218,0.232877,9.428823,7
-2.301682,0.224977,9.431218,7
-2.297609,0.230243,9.432652,7
-2.292103,0.235445,9.434417,7
-2.286446,0.238274,9.431369,7
-2.285402,0.242213,9.431935,7
-2.294715,0.230875,9.429193,7
-2.303359,0.222342,9.428103,7
-2.297852,0.233836,9.429064,7
-2.292322,0.237403,9.435287,7
-2.290669,0.244609,9.43409,7
-2.288187,0.239797,9.433109,7
-2.285878,0.236708,9.431218,7
-2.29809,0.22737,9.432177,7
-2.297371,0.227611,9.431697,7
-2.289951,0.234554,9.429303,7
-2.287318,0.233356,9.430738,7
-2.289273,0.23479,9.427017,7
-2.291147,0.230479,9.433372,7
-2.296456,0.227613,9.428758,7
-2.305994,0.225934,9.425951,7
-2.296673,0.234358,9.432675,7
-2.289712,0.23623,9.431215,7
-2.288841,0.23588,9.433328,7
-2.288992,0.239099,9.43098,7
-2.292103,0.231529,9.433329,7
-2.302879,0.227846,9.428108,7
-2.292976,0.234791,9.433328,7
-2.288274,0.234792,9.432653,7
-2.286009,0.239363,9.432458,7
-2.288754,0.233836,9.42954,7
-2.293411,0.237403,9.431151,7
-2.297372,0.229285,9.433133,7
-2.300157,0.232832,9.427451,7
-2.291383,0.234073,9.429781,7
-2.287556,0.234554,9.434809,7
-2.285881,0.243172,9.432652,7
-2.286118,0.235509,9.436485,7
-2.295215,0.229765,9.430977,7
-2.30647,0.220643,9.427016,7
-2.3024,0.228329,9.426668,7
-2.290668,0.237184,9.43002,7
-2.291145,0.239822,9.433131,7
-2.289712,0.241756,9.433111,7
-2.292345,0.239102,9.432173,7
-2.289056,0.238492,9.431803,7
-2.295935,0.231676,9.430977,7
-2.309081,0.220645,9.428757,7
-2.304076,0.229524,9.428584,7
-2.290579,0.236101,9.433765,7
-2.287796,0.240057,9.430018,7
-2.287535,0.239581,9.428979,7
-2.290669,0.236708,9.43026,7
-2.298416,0.229786,9.432674,7
-2.30695,0.220668,9.429781,7
-2.301682,0.226739,9.4305,7
-2.29426,0.234314,9.433133,7
-2.289275,0.237621,9.434417,7
-2.284206,0.238863,9.434331,7
-2.290144,0.235445,9.432021,7
-2.294977,0.233832,9.433611,7
-2.307775,0.222168,9.428102,7
-2.306468,0.2245,9.427625,7
-2.294499,0.234139,9.430063,7
-2.288756,0.235033,9.437683,7
-2.288186,0.236751,9.434201,7
-2.289951,0.235988,9.430979,7
-2.29785,0.229765,9.427867,7
-2.29857,0.227611,9.429062,7
-2.292757,0.230875,9.431152,7
-2.287795,0.234552,9.431456,7
-2.287752,0.238489,9.434418,7
-2.291862,0.237186,9.433372,7
-2.297329,0.228481,9.428542,7
-2.293781,0.229286,9.427866,7
-2.292539,0.239144,9.432022,7
-2.288513,0.237906,9.427867,7
-2.287533,0.240454,9.428106,7
-2.290428,0.240538,9.431697,7
-2.290671,0.233595,9.430496,7
-2.293062,0.237425,9.431696,7
-2.291017,0.235665,9.431808,7
-2.289233,0.239578,9.431456,7
-2.291669,0.237405,9.431805,7
-2.293301,0.230241,9.427866,7
-2.307993,0.224998,9.428103,7
-2.306711,0.224017,9.432175,7
-2.30623,0.220427,9.425471,7
-2.301442,0.223062,9.42571,7
-2.296241,0.23305,9.428104,7
-2.290798,0.236317,9.428542,7
-2.295455,0.237903,9.434092,7
-2.296456,0.23958,9.426801,7
-2.305994,0.22905,9.424757,7
-2.30277,0.228699,9.429846,7
-2.295216,0.236707,9.430977,7
-2.288513,0.237904,9.431456,7
-2.295368,0.239362,9.430496,7
-2.301202,0.231441,9.428347,7
-2.306471,0.224977,9.429301,7
-2.29809,0.229526,9.430501,7
-2.292822,0.234552,9.42954,7
-2.290147,0.231964,9.4305,7
-2.28923,0.239101,9.434568,7
-2.299505,0.228481,9.430066,7
-2.307907,0.22402,9.427864,7
-2.297979,0.231744,9.432022,7
-2.29498,0.237184,9.428345,7
-2.293626,0.240015,9.434854,7
-2.28492,0.238145,9.43026,7
-2.288405,0.242846,9.42854,7
-2.292976,0.234139,9.431805,7
-2.300723,0.230005,9.430737,7
-2.298566,0.228088,9.428347,7
-2.292104,0.236969,9.431152,7
-2.29019,0.237187,9.435289,7
-2.289058,0.241321,9.433328,7
-2.287534,0.237187,9.432893,7
-2.292827,0.239102,9.432894,7
-2.300594,0.231529,9.430936,7
-2.309346,0.224739,9.424754,7
-2.300593,0.228045,9.42745,7
-2.292345,0.232639,9.426908,7
-2.293408,0.235009,9.430283,7
-2.294975,0.238623,9.429781,7
-2.289929,0.236316,9.4342,7
-2.29426,0.236945,9.431456,7
-2.301246,0.233702,9.432023,7
-2.294739,0.230722,9.431936,7
-2.289713,0.238492,9.431806,7
-2.291147,0.240776,9.431458,7
-2.28636,0.236469,9.431458,7
-2.290799,0.241756,9.431805,7
-2.287076,0.240059,9.435048,7
-2.294499,0.234791,9.429849,7
-2.298808,0.226173,9.427864,7
-2.300159,0.228266,9.429413,7
-2.290668,0.239819,9.43002,7
-2.286118,0.240059,9.433134,7
-2.285402,0.237187,9.431696,7
-2.292104,0.235988,9.433611,7
-2.296022,0.234793,9.432674,7
-2.302876,0.229524,9.430499,7
-2.300593,0.232181,9.429412,7
-2.28923,0.241496,9.433374,7
-2.287749,0.237185,9.428976,7
-2.286121,0.238142,9.433371,7
-2.292104,0.237184,9.42963,7
-2.298855,0.235009,9.427018,7
-2.304555,0.228328,9.428105,7
-2.295149,0.23784,9.429846,7
-2.291383,0.238861,9.431696,7
-2.292322,0.235662,9.430497,7
-2.287317,0.241496,9.434331,7
-2.291866,0.241975,9.431935,7
-2.305165,0.228697,9.430063,7
-2.307189,0.226653,9.428347,7
-2.30081,0.231308,9.429193,7
-2.292821,0.237187,9.42906,7
-2.292758,0.239362,9.430935,7
-2.295457,0.242215,9.431456,7
-2.300966,0.232875,9.430502,7
-2.303205,0.233271,9.429193,7
-2.291625,0.242934,9.430021,7
-2.294063,0.243061,9.429627,7
-2.294499,0.237663,9.429064,7
-2.294281,0.236966,9.428974,7
-2.289708,0.238622,9.428584,7
-2.289493,0.241103,9.432021,7
